customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
59cbff4b-2d9f-4539-b6d6-0d89eddde6bc,21,Other,Premium,0.2,21,Oceania,Mobile,17.99,0,Debit Card,5,0.01,Drama
d8f3a1ce-a034-4298-bdec-7a1edd116231,52,Male,Standard,22.33,28,South America,Desktop,13.99,0,PayPal,5,0.77,Sci-Fi
cd82c04b-852d-4e0c-8d5e-68645248bd6f,33,Female,Premium,18.3,14,Europe,Tablet,17.99,0,Crypto,1,1.22,Sci-Fi
c3335df7-3db5-44c4-bc70-1b03ba03048a,39,Female,Standard,17.05,37,Europe,Desktop,13.99,1,Debit Card,1,0.45,Drama
dbdbfa7c-7932-46fa-ad10-d53bbd798cf5,48,Female,Basic,16.75,16,Africa,Laptop,8.99,0,Gift Card,5,0.99,Documentary
f608833d-8f7e-4184-a3fc-665f57aba3b0,46,Female,Premium,23.02,59,Asia,Tablet,17.99,0,Crypto,2,0.38,Documentary
ef61f409-a614-4271-986a-5d40d27e053c,25,Male,Basic,5.88,0,Europe,Mobile,8.99,0,Credit Card,3,5.88,Drama
aad6f51a-1c6f-46b7-aa7b-768352ed8d1c,57,Other,Basic,2.08,14,North America,Mobile,8.99,1,Credit Card,5,0.14,Action
2723dca3-d1e9-4198-829f-f9ed1fb396b4,18,Male,Premium,28.08,11,Oceania,Laptop,17.99,0,Gift Card,2,2.34,Romance
7984e2c6-c353-4a41-b094-e1dafb4edf8b,62,Female,Basic,16.1,54,Africa,TV,8.99,1,PayPal,2,0.29,Documentary
07dbcfe6-abc1-4d18-8461-eb3989c5462b,57,Female,Standard,15.02,5,South America,Tablet,13.99,0,Credit Card,2,2.5,Drama
132aaf5f-1300-43ed-bae5-4887a7e7e6aa,54,Male,Basic,22.85,10,South America,Desktop,8.99,0,Crypto,5,2.08,Drama
08b55574-a0b5-45c8-abea-e84eb7b32975,38,Other,Basic,6.49,34,North America,TV,8.99,1,Debit Card,2,0.19,Horror
09f04fe7-9954-4df3-9431-cd35713dbc1a,68,Male,Basic,19.16,24,North America,TV,8.99,0,Debit Card,4,0.77,Comedy
f078167b-f855-4987-bfda-6527e54e8d44,36,Female,Premium,14.18,6,Oceania,Tablet,17.99,0,Gift Card,2,2.03,Sci-Fi
cabf84bd-b268-4013-af9d-cbe9ffc044af,38,Male,Basic,8.32,22,Asia,Laptop,8.99,1,Debit Card,1,0.36,Documentary
da313250-0337-4225-a411-b5b75ca190d9,40,Other,Premium,9.64,34,North America,Tablet,17.99,1,Credit Card,1,0.28,Action
a7cc0271-0b4c-4da5-869b-7b59ce57d0bd,54,Other,Standard,3.22,12,Africa,Laptop,13.99,1,Credit Card,1,0.25,Drama
cd0e79d8-3857-4dfb-b7f9-8d7106aa1fce,59,Male,Basic,14.96,8,Asia,Laptop,8.99,0,Credit Card,2,1.66,Romance
954dcb74-100f-4ceb-8eed-376103cf5436,46,Other,Basic,6.99,34,Asia,Laptop,8.99,1,Crypto,2,0.2,Horror
a4c72480-839c-4b10-9139-e602b10215b8,65,Male,Premium,13.83,9,South America,Tablet,17.99,0,Credit Card,3,1.38,Documentary
06768e6d-9118-44cd-852c-32cce8bfe898,35,Female,Standard,13.03,0,Africa,Desktop,13.99,0,PayPal,5,13.03,Sci-Fi
d0885607-812a-49f6-b5a4-dbc7a59549f4,22,Other,Standard,5.32,16,Asia,Laptop,13.99,0,Credit Card,3,0.31,Comedy
4bc6206b-a4ee-4f43-a69f-13a03aa8adbe,53,Female,Basic,20.16,1,North America,Tablet,8.99,0,Debit Card,5,10.08,Documentary
6afbc377-c531-4b4b-ba2d-f616107bea3e,18,Other,Premium,25.3,51,North America,TV,17.99,0,Crypto,3,0.49,Horror
e7069522-df6f-43e5-acd7-050d7c3f1fe3,22,Female,Basic,16.66,18,South America,Mobile,8.99,0,PayPal,1,0.88,Comedy
9d8871fd-6726-4bdd-b846-4a19c7d197bc,18,Male,Standard,1.68,19,South America,Laptop,13.99,1,Crypto,4,0.08,Sci-Fi
fd485b3c-f7bd-4eb2-a742-1d2431bcbb2a,53,Other,Basic,8.33,4,Asia,Tablet,8.99,0,Crypto,2,1.67,Romance
efb1d2d1-e437-4a9d-a0e4-6b1da652541e,47,Female,Premium,3.51,50,Oceania,Mobile,17.99,1,Crypto,1,0.07,Romance
d553a8df-d604-4a85-b7cc-c11980bd7ce2,69,Female,Basic,6.16,1,South America,Tablet,8.99,0,Crypto,1,3.08,Horror
7f73a9ec-fb82-4eb0-bc55-bff60ca0afc4,42,Female,Standard,13.17,50,Africa,Mobile,13.99,0,PayPal,4,0.26,Documentary
cd3e92be-8dbb-4f0f-a7b7-80be21d85db8,41,Other,Premium,1.65,9,Europe,Tablet,17.99,1,PayPal,2,0.16,Comedy
7843f07d-f2c8-4ebc-8dc1-9a25d28b8d28,19,Male,Premium,0.17,9,South America,Desktop,17.99,0,Debit Card,4,0.02,Horror
8b92d68f-3baa-431c-b556-472d9638ce45,45,Other,Basic,11.74,17,Oceania,Tablet,8.99,0,Debit Card,4,0.65,Documentary
6c580d81-de0f-4db3-b8dd-bd1ab10919e4,41,Female,Premium,13.2,29,Africa,Laptop,17.99,0,Crypto,3,0.44,Horror
3997f8f9-ed0e-4bda-94b0-6f06372c9506,25,Female,Premium,36.4,28,Europe,Mobile,17.99,0,Crypto,5,1.26,Drama
8f556804-a1d0-41b1-930d-96be4a33e606,23,Female,Standard,51.87,25,Asia,Desktop,13.99,0,Crypto,2,1.99,Action
369b918f-c741-4cd7-8f5a-74eaebb3ba16,21,Female,Standard,14.17,60,North America,TV,13.99,1,Gift Card,5,0.23,Documentary
ebd6f9c6-f04e-402a-b3b5-e35e3d1752ca,29,Female,Basic,0.39,45,Africa,TV,8.99,1,Debit Card,5,0.01,Comedy
d26a52b3-d9f5-4b5d-8aca-afa2484875ee,34,Female,Standard,5.67,20,South America,Mobile,13.99,0,Crypto,4,0.27,Sci-Fi
6a3430a2-4a88-41a8-beaf-fccdd1d45517,36,Other,Standard,14.25,22,Oceania,Mobile,13.99,0,PayPal,5,0.62,Horror
03572a83-a989-4602-bb89-d6ed424bb61a,35,Other,Premium,28.04,59,Oceania,Mobile,17.99,0,Crypto,2,0.47,Horror
a0338b15-ee5a-46b7-9ff5-6efb2eb8f5ab,31,Male,Standard,6.11,17,Europe,Mobile,13.99,0,Credit Card,5,0.34,Sci-Fi
30d8cd44-a1a8-4ab7-87f1-99111c75cb6f,57,Male,Premium,6.13,3,Asia,Desktop,17.99,0,PayPal,3,1.53,Sci-Fi
4efe87f8-2bf7-48e1-85cf-5c1457df9d9d,46,Other,Basic,3.39,5,North America,Tablet,8.99,0,Debit Card,4,0.57,Horror
0fc80a72-2d05-4c3c-8136-f544df2093c3,26,Female,Standard,5.67,36,South America,TV,13.99,0,PayPal,5,0.15,Sci-Fi
5bde9c98-533b-4ba8-8d0d-aed2782d2684,30,Other,Basic,0.28,56,Africa,Mobile,8.99,1,PayPal,2,0.0,Horror
074974ed-7713-4edf-abcc-5e200bc8537d,57,Female,Premium,6.49,23,Oceania,Laptop,17.99,0,Gift Card,1,0.27,Romance
5bb7086d-a632-48c5-9b57-a2ff4dc934f8,24,Male,Basic,3.55,59,Asia,Laptop,8.99,1,PayPal,3,0.06,Drama
b48455fa-fbdf-4a42-aa4e-cbf8da5d9ee1,20,Female,Basic,14.05,7,Africa,Mobile,8.99,0,Credit Card,3,1.76,Action
fcd98704-3381-4da8-a9d0-85206456ca0b,22,Female,Premium,1.03,44,Africa,TV,17.99,1,Debit Card,2,0.02,Drama
03473cbb-116f-4f83-86c0-50d5889eff11,62,Female,Basic,3.62,34,Africa,Mobile,8.99,1,PayPal,3,0.1,Drama
1cec8e1a-078f-4340-ba27-a583a615df39,56,Female,Basic,2.54,39,North America,Desktop,8.99,1,PayPal,5,0.06,Sci-Fi
9a1b7476-d0e7-436f-ae1b-959aafbad559,22,Other,Basic,2.59,2,Africa,TV,8.99,1,Gift Card,1,0.86,Documentary
e8ba80fd-2a67-4540-bd98-b356fd9e2dd2,43,Other,Basic,8.05,13,North America,Desktop,8.99,0,PayPal,5,0.58,Horror
d5959062-3681-408a-a01a-53c7403a89be,46,Other,Standard,16.95,32,Oceania,Laptop,13.99,0,Debit Card,2,0.51,Drama
33fa6e25-f271-47d9-8a29-de91bc1af0d5,38,Male,Standard,2.76,30,North America,Desktop,13.99,1,Gift Card,4,0.09,Drama
cdfc45e7-7f97-429e-bb8b-09a7c29b9bd0,36,Other,Premium,13.25,19,North America,Tablet,17.99,0,Gift Card,1,0.66,Romance
85a4f95c-60cc-4cb9-814d-d8f745f82325,41,Male,Standard,14.82,33,Europe,Laptop,13.99,1,Debit Card,2,0.44,Romance
8388cf02-9398-4b74-b67b-56d7a074612e,39,Other,Basic,2.52,52,Oceania,Desktop,8.99,1,PayPal,2,0.05,Romance
ab956cd0-1819-451c-b8c1-d22b4b6796b2,31,Male,Basic,9.71,16,North America,TV,8.99,0,Crypto,3,0.57,Sci-Fi
5d77fa6c-4508-4088-9722-5a2902285a19,29,Female,Premium,5.29,8,Oceania,Tablet,17.99,0,Debit Card,3,0.59,Horror
2312ef5d-8274-4e8c-90e6-0f5c3eadd031,33,Female,Basic,9.81,39,North America,Tablet,8.99,1,Gift Card,3,0.25,Sci-Fi
5a7ab9d8-b064-4994-8477-3a606aad924c,30,Other,Standard,5.21,11,Oceania,Tablet,13.99,0,PayPal,3,0.43,Romance
3c779e4e-ccc4-4d72-b98e-a1757ac6797f,51,Other,Basic,6.7,58,Oceania,Tablet,8.99,1,Gift Card,4,0.11,Horror
eca1d876-576b-4434-b47b-1bebd8f426d2,40,Female,Standard,7.88,9,Oceania,Mobile,13.99,0,Crypto,2,0.79,Sci-Fi
cb4b90e7-5dcc-4e06-92b4-2aeb4db98cdf,36,Other,Premium,41.02,47,Europe,TV,17.99,0,Debit Card,3,0.85,Drama
08a14bb8-ab48-4170-bccf-ef04ab15c43a,65,Male,Basic,46.29,39,North America,Tablet,8.99,0,PayPal,5,1.16,Drama
05eaae1b-e321-499c-be9b-b6599ad1a880,58,Female,Premium,59.99,11,North America,Desktop,17.99,0,Credit Card,2,5.0,Comedy
1a594ae9-af38-4c31-a00b-a1cf439139bc,43,Male,Basic,1.18,31,Asia,Desktop,8.99,1,Debit Card,1,0.04,Action
ead812db-d371-4bc2-abb4-ca8c8471ca77,70,Other,Basic,8.26,2,Asia,TV,8.99,0,Debit Card,4,2.75,Comedy
a3dfcf7d-3765-40d2-8a11-2111df14899b,49,Male,Standard,20.37,30,Europe,Mobile,13.99,0,Crypto,1,0.66,Drama
46bdbd12-f628-49d0-850d-40ed37757cdc,30,Other,Standard,3.36,2,Oceania,Laptop,13.99,0,Crypto,2,1.12,Sci-Fi
7dca795d-ec1e-44b2-a87c-daa04461915a,43,Male,Basic,17.66,7,Asia,Laptop,8.99,0,Crypto,1,2.21,Horror
ea9dd8be-c392-42e1-8ccc-ace56b211966,47,Male,Basic,0.83,42,North America,TV,8.99,1,Credit Card,2,0.02,Horror
6d7cc8e5-2cc5-46a0-84c8-43c7f87daf9a,47,Male,Premium,25.17,1,Africa,Desktop,17.99,0,Crypto,5,12.59,Sci-Fi
1b88d370-7853-4579-99af-dc942e3f248f,51,Female,Standard,6.79,3,Asia,Tablet,13.99,0,Gift Card,4,1.7,Action
b8c06b97-66a7-492f-9ee4-a115b51e9dcf,38,Male,Premium,11.56,38,North America,Mobile,17.99,1,Gift Card,4,0.3,Romance
ee89f93f-b2ff-459e-93a2-ea8bfa7992f6,48,Other,Basic,60.85,10,Africa,Desktop,8.99,0,Debit Card,5,5.53,Horror
4473c5da-f69b-4fd8-9a33-1838c1e09fc6,28,Male,Standard,5.29,18,Europe,Desktop,13.99,0,Debit Card,1,0.28,Horror
6b31ebd3-0df5-4c2f-a137-a81d2c18e90a,32,Female,Standard,1.7,45,Africa,Mobile,13.99,1,Gift Card,5,0.04,Comedy
cadbece8-fd1a-4fcf-a4f5-3dd2e6bdd969,57,Other,Premium,27.17,41,South America,TV,17.99,0,PayPal,4,0.65,Sci-Fi
33a69d90-e90a-45af-a9ce-eda2a1ab0d7c,44,Male,Standard,8.03,57,South America,TV,13.99,1,Crypto,5,0.14,Horror
a59ad549-bbaa-4fee-9eb0-10d7e64b5e3b,18,Other,Standard,5.41,20,Africa,Tablet,13.99,0,Crypto,3,0.26,Action
837a5bb7-7d0f-4315-8528-d5a30bf12108,18,Male,Basic,10.17,46,Europe,Mobile,8.99,1,Debit Card,1,0.22,Drama
396f6900-f042-44d8-be21-0b167b912ff9,21,Female,Standard,16.74,39,Oceania,Laptop,13.99,1,Gift Card,3,0.42,Action
c8fb5434-5cc6-4b80-85f4-3bcd5205a7a8,29,Female,Premium,1.38,4,Europe,Laptop,17.99,1,Gift Card,3,0.28,Sci-Fi
59512720-e88a-468c-adda-27695b946960,63,Female,Premium,21.06,17,Africa,Desktop,17.99,0,Crypto,1,1.17,Comedy
7b7aa94d-7978-405d-874b-593805447b56,64,Female,Basic,11.77,9,Africa,Mobile,8.99,0,Crypto,2,1.18,Action
8134248c-be39-48b8-ae98-f9e508dbb240,21,Female,Premium,20.56,0,Africa,Laptop,17.99,0,Crypto,5,20.56,Documentary
c86981de-a762-42d2-8576-c52e61cf46b6,50,Other,Basic,6.36,57,Europe,Mobile,8.99,1,Debit Card,5,0.11,Documentary
435e0df1-9dc6-4dbc-8a22-d98d9287743f,23,Female,Standard,12.14,9,North America,TV,13.99,0,Crypto,3,1.21,Romance
4e273869-ee28-46a6-b32d-41c1b291af1e,65,Female,Standard,15.97,2,Africa,TV,13.99,0,Crypto,1,5.32,Drama
c93b183b-6934-4630-b9b9-727cf3a44d9f,49,Male,Standard,3.75,0,North America,Tablet,13.99,0,Credit Card,4,3.75,Horror
984f7f4a-0e12-47d7-8f25-00433e9a81ab,29,Female,Standard,0.24,23,Oceania,TV,13.99,1,Credit Card,2,0.01,Documentary
2c7ccf0f-852f-4359-a5bf-1e15605d2411,55,Female,Basic,18.98,34,South America,Desktop,8.99,0,PayPal,5,0.54,Documentary
e0203e9a-2724-4032-b679-6c33795c4d13,63,Male,Premium,2.96,25,North America,Desktop,17.99,0,Debit Card,4,0.11,Action
b2976ddf-b2bb-4870-8fcf-2377c119d2cd,66,Other,Premium,1.4,23,Asia,Laptop,17.99,1,Gift Card,2,0.06,Documentary
4b4e57f2-0dce-4598-885f-71fa5662cf0e,24,Other,Basic,3.05,54,Oceania,Desktop,8.99,1,Gift Card,3,0.06,Drama
521d1f0d-3f5f-438f-8c6d-6c9aab0299af,22,Male,Basic,5.15,25,Africa,Laptop,8.99,0,Crypto,4,0.2,Documentary
c8a08658-20ab-4f89-a0e7-3f614340eb78,34,Male,Premium,26.14,15,Oceania,Mobile,17.99,0,Debit Card,3,1.63,Romance
b010be93-76b2-4b4d-bdbc-a420fc96aeaf,64,Other,Premium,8.46,20,Asia,Laptop,17.99,0,Debit Card,4,0.4,Romance
7e4e462c-f211-4671-b964-ee732464853e,67,Female,Basic,3.68,34,North America,Tablet,8.99,1,PayPal,1,0.11,Sci-Fi
35cdcfe1-c48a-43b6-8533-8f70aa35c713,38,Male,Standard,6.77,49,Europe,Mobile,13.99,1,Gift Card,3,0.14,Romance
1df5b1e8-8112-471d-80aa-74af1982324f,57,Female,Basic,1.24,52,Europe,Desktop,8.99,1,Credit Card,4,0.02,Sci-Fi
eb295874-e3cf-4c03-8fcc-0d20f7002487,31,Male,Basic,1.04,46,South America,TV,8.99,1,PayPal,1,0.02,Romance
b46fb518-339f-4c79-a429-f00e662c7085,43,Male,Basic,1.63,0,Oceania,Mobile,8.99,0,Credit Card,3,1.63,Documentary
d6b8270f-7185-40df-9965-535dc995fafb,69,Other,Premium,3.66,53,Oceania,TV,17.99,1,Crypto,4,0.07,Sci-Fi
5f8bdd64-2a4f-404d-9cdc-a1ada06cafe8,55,Male,Basic,9.28,42,Asia,Laptop,8.99,1,PayPal,2,0.22,Horror
cb5d5d80-7f94-421c-a76a-fb560beeb1ba,43,Other,Standard,77.57,6,South America,Mobile,13.99,0,Credit Card,4,11.08,Comedy
1de5ede5-f00c-473f-9a4c-adb67defa9a2,46,Female,Premium,3.16,5,Asia,TV,17.99,0,Debit Card,5,0.53,Action
31cd336c-f793-4bec-bc4c-039d941c2490,60,Female,Premium,9.31,2,Europe,Desktop,17.99,0,PayPal,5,3.1,Horror
29208590-743a-425b-9077-67234e055f13,32,Male,Premium,24.08,37,Oceania,Tablet,17.99,0,Debit Card,3,0.63,Action
3db1dae5-386e-4bcd-8696-37840c900ccf,42,Other,Basic,12.95,41,Oceania,Desktop,8.99,1,Gift Card,1,0.31,Comedy
7ba75cd9-df14-4e14-a22c-3ddc259ef325,32,Female,Standard,9.8,5,North America,Tablet,13.99,0,Credit Card,3,1.63,Drama
8109f1c7-ba4f-46ec-b3c5-46243b944811,35,Male,Standard,23.05,14,Africa,Laptop,13.99,0,Debit Card,4,1.54,Documentary
06465985-0b74-4942-bae3-5d65186df92b,60,Other,Basic,12.11,33,Oceania,Desktop,8.99,1,Crypto,4,0.36,Comedy
ca45e25e-8bdd-4799-8c0c-2eccdcb6bbf2,68,Female,Standard,2.58,37,South America,Tablet,13.99,1,Debit Card,3,0.07,Sci-Fi
b2b6a0a2-6478-467c-b4f6-901fde495cec,43,Male,Standard,16.48,17,North America,Tablet,13.99,0,Gift Card,3,0.92,Comedy
9181fa02-7760-4f1e-a008-1a54d063fb9b,64,Male,Standard,10.46,51,South America,Laptop,13.99,1,Credit Card,2,0.2,Comedy
bb097e87-3e4e-40ad-b791-cd342f7ad67b,56,Female,Basic,2.15,12,South America,Laptop,8.99,1,PayPal,5,0.17,Drama
1c813952-7e02-4264-a834-416e29ccb810,56,Other,Premium,19.25,28,North America,Laptop,17.99,0,Credit Card,5,0.66,Action
f4d7fadf-5c3b-41d9-b4fb-f6df2bfaaa2d,57,Other,Premium,8.62,40,Africa,Desktop,17.99,1,PayPal,2,0.21,Romance
7b2aae74-2b75-4973-93ec-b657bff5a9a1,38,Other,Standard,10.23,18,Africa,TV,13.99,0,PayPal,5,0.54,Documentary
09263d5f-674e-482d-a8c0-324762193672,35,Other,Premium,21.23,9,Asia,TV,17.99,0,PayPal,5,2.12,Horror
3dd65018-61b5-4329-a9cc-bac8c15a6b25,35,Male,Basic,16.65,46,Asia,TV,8.99,1,Crypto,3,0.35,Romance
516e93d4-bbed-4673-9afd-e3e853754100,58,Other,Standard,6.62,25,Africa,TV,13.99,0,Debit Card,2,0.25,Drama
42466881-a58b-4057-a0ea-615af204f9a6,38,Male,Basic,6.67,39,North America,Laptop,8.99,1,Gift Card,3,0.17,Drama
6dde2c86-7593-4d49-aee0-38ae33b01060,69,Male,Standard,4.86,27,North America,Desktop,13.99,1,Gift Card,3,0.17,Horror
1a0feffc-117c-4e7c-a2cf-8c2c3548f658,47,Male,Basic,19.26,57,Europe,TV,8.99,1,PayPal,2,0.33,Action
a0acfed2-3ecb-4404-a39e-2fc473381219,49,Male,Premium,7.9,20,Europe,Mobile,17.99,0,Crypto,2,0.38,Horror
3cef2ed3-dfec-427e-ba70-5d08fa92a631,26,Female,Standard,8.88,42,Africa,Desktop,13.99,1,Debit Card,1,0.21,Documentary
25c3f6c6-d0d4-4135-b2e8-67e3d423fa2d,28,Female,Premium,25.32,6,South America,Laptop,17.99,0,Gift Card,1,3.62,Action
fa6410af-b085-4a71-9789-00ccefdeb848,36,Female,Standard,12.08,60,Europe,Mobile,13.99,1,PayPal,2,0.2,Comedy
ea172916-31b9-429f-b590-a746507bb20e,28,Male,Premium,2.01,35,Europe,Tablet,17.99,1,Gift Card,2,0.06,Documentary
b36b2e7d-ddd2-41ee-8a2f-00154f07b184,24,Male,Premium,9.24,23,Oceania,Desktop,17.99,0,Debit Card,3,0.39,Documentary
1b82995d-cc3f-4f27-a87f-2dd1b6c9fc2e,59,Other,Premium,18.05,19,Asia,TV,17.99,0,PayPal,3,0.9,Documentary
eb0149c4-6c4f-4467-92f1-32a3745766f7,69,Other,Basic,3.12,47,South America,Mobile,8.99,1,Crypto,3,0.07,Documentary
eb6c6692-bbc5-40f1-b191-88b47869c368,46,Male,Premium,26.01,3,Asia,Mobile,17.99,0,Debit Card,3,6.5,Horror
181aa143-101d-4965-9ab4-80edcaedd194,62,Other,Standard,36.03,46,North America,Mobile,13.99,0,Gift Card,2,0.77,Documentary
0066a45e-d10f-4519-9e4a-15e32388ad00,60,Female,Standard,1.85,28,Africa,Mobile,13.99,1,PayPal,3,0.06,Comedy
41750832-10d6-4ce6-ae6c-494a1d849b0a,33,Female,Standard,1.32,36,South America,Laptop,13.99,1,Crypto,1,0.04,Drama
e55e1e83-d28d-4691-a909-185781512ae0,51,Female,Premium,16.96,15,Oceania,Laptop,17.99,0,Credit Card,5,1.06,Sci-Fi
1ad376c4-db63-48e2-92ea-1f2f94d583ce,32,Female,Basic,0.54,5,Oceania,Laptop,8.99,1,PayPal,2,0.09,Drama
79d11806-228a-4fab-8270-a7d65c9cecf7,40,Other,Standard,11.56,48,Asia,Tablet,13.99,1,Gift Card,5,0.24,Documentary
b69ffd1c-443e-47a7-ac67-b304ee8ece03,62,Other,Premium,9.58,25,Asia,Tablet,17.99,0,Credit Card,2,0.37,Comedy
cff04a7a-b133-49e2-9a12-16c9c89c1a7a,56,Male,Premium,6.24,2,Oceania,Tablet,17.99,0,Crypto,4,2.08,Sci-Fi
2d6e45f9-c626-4f26-b7ca-7fbea55a3773,22,Male,Premium,12.87,59,Europe,Tablet,17.99,1,Gift Card,4,0.21,Romance
78a91b6f-0e0a-4432-b7cf-170f0d378356,31,Male,Standard,11.93,15,Africa,Tablet,13.99,0,Gift Card,4,0.75,Horror
ce4be12e-c15f-46e0-8026-f3e4935d04b4,60,Male,Premium,7.25,35,Asia,TV,17.99,0,Debit Card,5,0.2,Sci-Fi
1c8ec967-8010-404b-b7d6-767a09e543bc,64,Male,Basic,6.68,24,Asia,Laptop,8.99,1,Crypto,2,0.27,Horror
a35353ba-7e5d-4a4e-b1e2-851b4ce3ed64,53,Male,Basic,6.64,37,Africa,Desktop,8.99,1,Credit Card,5,0.17,Documentary
ab117f6f-73fc-4211-b264-db6211bd97f3,21,Female,Standard,8.6,46,Europe,Mobile,13.99,0,PayPal,4,0.18,Action
a060eae1-66cc-4f52-9aef-d512ccc77f47,45,Other,Standard,25.59,22,Europe,TV,13.99,0,Credit Card,2,1.11,Sci-Fi
1663f5da-a60e-41d7-a9ae-5704f4c7a196,37,Male,Basic,11.52,38,Oceania,TV,8.99,1,PayPal,4,0.3,Action
24be0465-3bee-4952-bc5b-8b0227a6baaa,18,Female,Basic,47.29,23,Asia,TV,8.99,0,PayPal,3,1.97,Romance
a952d34f-2ec1-4daf-9ee0-9c06351caa91,28,Female,Basic,2.66,55,Africa,Laptop,8.99,1,Crypto,5,0.05,Action
f7b5a5d9-ce05-4088-8839-e0ee991872ec,38,Other,Basic,8.81,1,North America,Desktop,8.99,0,Gift Card,4,4.41,Action
8f38ef25-91a6-42e2-947f-9d9d094a2d0d,54,Other,Basic,1.07,59,Europe,TV,8.99,1,Credit Card,1,0.02,Documentary
2756a817-e711-4a26-b146-2e793e01d065,36,Male,Standard,48.01,29,Africa,Tablet,13.99,0,Crypto,5,1.6,Sci-Fi
f1bbc7ec-707d-4d01-b7fc-ceb06bd4de36,61,Male,Standard,26.05,21,North America,Tablet,13.99,0,Debit Card,1,1.18,Documentary
4b488ecd-4021-414b-9e79-052a51e982e6,65,Other,Premium,16.68,9,Asia,Mobile,17.99,0,Debit Card,2,1.67,Romance
2919e65b-e387-49f7-8afa-26b4cb2f5d35,25,Female,Standard,9.64,54,Oceania,TV,13.99,1,Credit Card,3,0.18,Drama
abe07eca-d0df-4a23-8b09-738a81049742,37,Male,Basic,18.78,33,North America,Tablet,8.99,1,Debit Card,3,0.55,Horror
03e076ee-865e-440a-bf29-41053d4f0b3b,59,Male,Premium,4.9,56,Oceania,Laptop,17.99,1,Crypto,4,0.09,Documentary
37cfcd56-9185-4c3d-8049-8ac6b15e6cbb,64,Female,Basic,3.98,58,Oceania,Laptop,8.99,1,PayPal,5,0.07,Sci-Fi
7e65ef60-0906-4e1e-9b54-b8d89cefddae,44,Male,Basic,8.02,9,North America,TV,8.99,0,Crypto,4,0.8,Comedy
5c619083-1760-4a87-a00a-3ca15ffccf0c,21,Male,Premium,1.83,21,North America,TV,17.99,1,Gift Card,1,0.08,Comedy
4d396fff-770c-4879-ab7d-562cd5347d99,31,Other,Standard,3.9,33,Oceania,Laptop,13.99,1,Debit Card,3,0.11,Action
e1c24850-9ba6-4b3c-b64c-b3dc0e49a8f0,46,Other,Basic,7.63,31,Asia,Tablet,8.99,1,Gift Card,5,0.24,Romance
80ae474f-2e01-4732-a930-00d3e2cd07ba,32,Male,Premium,2.38,3,Asia,Mobile,17.99,0,Gift Card,4,0.59,Drama
e9c0e33c-d11c-49fe-8c0a-7cd7c19bccb6,20,Female,Basic,1.27,46,Asia,Desktop,8.99,1,PayPal,1,0.03,Horror
eb61a935-8dbb-40cc-83eb-a4b86a1c5f82,49,Male,Basic,5.3,44,Oceania,TV,8.99,1,Credit Card,3,0.12,Comedy
6ef75419-014d-484f-b0b5-ad892dc6355a,18,Male,Basic,3.11,48,Europe,TV,8.99,1,Credit Card,2,0.06,Sci-Fi
78881b37-93a3-40e3-af3f-0ed648260308,65,Male,Premium,23.31,25,South America,Tablet,17.99,0,Debit Card,2,0.9,Action
3e5ca0e8-0ee4-442c-a7d5-42e317f42e32,28,Female,Standard,0.61,59,Africa,Laptop,13.99,1,Gift Card,5,0.01,Romance
1ef03e82-e34c-4c29-b256-b321b3a5ce99,62,Male,Premium,0.99,43,Asia,Mobile,17.99,1,Debit Card,5,0.02,Documentary
74321b67-ea33-4478-a9a2-a5d32e6eab48,22,Male,Standard,10.96,50,Asia,Laptop,13.99,1,Crypto,4,0.21,Drama
5a8ba2fb-5253-47fd-8008-44384430edf1,29,Other,Premium,16.95,53,Africa,Mobile,17.99,1,PayPal,3,0.31,Romance
ba7257d0-99c8-4c55-a657-6537eb677dfb,37,Female,Standard,5.31,38,Asia,TV,13.99,0,PayPal,5,0.14,Sci-Fi
fa287c41-72cd-40a9-82b6-1fc0737ab235,34,Other,Standard,8.59,20,Europe,TV,13.99,0,Gift Card,1,0.41,Romance
09054f5f-12f8-4050-a4a3-0200272daaa0,60,Other,Basic,36.07,38,Oceania,TV,8.99,0,Debit Card,5,0.92,Romance
900d8e75-3067-4dfb-8193-9f2a21e0678e,57,Female,Basic,2.86,49,Europe,Desktop,8.99,1,Debit Card,2,0.06,Documentary
e158767d-d404-4c70-9ab1-df830be9d0d7,33,Other,Basic,24.94,16,South America,Mobile,8.99,0,Credit Card,1,1.47,Drama
804256f3-09b1-43a2-9e9b-2e12ed16cffe,26,Male,Standard,26.4,22,North America,TV,13.99,0,Credit Card,1,1.15,Romance
210b9c3e-61bd-419b-842d-72ed78d38e9e,28,Other,Standard,14.45,4,Europe,Laptop,13.99,0,Credit Card,5,2.89,Horror
5ab5431d-4185-4b4f-be21-4183473aa0a9,53,Other,Premium,4.49,10,South America,Tablet,17.99,1,Debit Card,1,0.41,Action
eb0d1e13-35b7-472c-a39c-c5211ebb80e4,45,Male,Basic,4.22,18,Africa,Desktop,8.99,1,Crypto,3,0.22,Sci-Fi
83f21fb5-7cfa-45e9-875e-819c773032fb,62,Other,Basic,16.62,21,South America,Desktop,8.99,0,Gift Card,3,0.76,Action
33bca94a-0b75-4ad7-b4fe-db44cfdd6992,28,Other,Standard,1.07,9,Africa,Mobile,13.99,1,PayPal,1,0.11,Comedy
